File,lib\presentation\pages\shareridemodule\view\screens\map_screen.dart,54
File,lib\presentation\pages\shareridemodule\view\screens\no_rides_screen.dart,60
File,lib\presentation\pages\shareridemodule\view\screens\rid_from_screen.dart,139
File,lib\presentation\pages\shareridemodule\view\screens\share_ride_screen.dart,91
File,lib\presentation\pages\shareridemodule\view\screens\time_select_screen.dart,151
Folder,lib\presentation\pages\shareridemodule\view\screens,853
Folder,lib\presentation\pages\shareridemodule\view\widgets,397
Folder,lib\presentation\pages\shareridemodule\view,1250
Folder,lib\presentation\pages\shareridemodule\viewmodel,394
File,lib\presentation\pages\search_ride-screen.dart\viewmodel\ride_details_viewmodel.dart,43
File,lib\presentation\pages\search_ride-screen.dart\viewmodel\searchride_viewmodel.dart,349
File,lib\presentation\pages\search_ride-screen.dart\view\widget\contact_icon.dart,25
File,lib\presentation\pages\search_ride-screen.dart\view\widget\custom_calend.dart,83
File,lib\presentation\pages\search_ride-screen.dart\view\widget\info_card.dart,59
File,lib\presentation\pages\search_ride-screen.dart\view\widget\participant_widget.dart,56
File,lib\presentation\pages\search_ride-screen.dart\view\widget\passenger_widet.dart,78
File,lib\presentation\pages\search_ride-screen.dart\view\widget\ride_card.dart,1
File,lib\presentation\pages\search_ride-screen.dart\view\widget\search_item.dart,238
File,lib\presentation\pages\search_ride-screen.dart\view\screen\booking_sreen.dart,238
File,lib\presentation\pages\search_ride-screen.dart\view\screen\date_screen.dart,92
File,lib\presentation\pages\search_ride-screen.dart\view\screen\home_screen.dart,215
File,lib\presentation\pages\search_ride-screen.dart\view\screen\location_screen.dart,188
File,lib\presentation\pages\search_ride-screen.dart\view\screen\passengers_screen.dart,90
File,lib\presentation\pages\search_ride-screen.dart\view\screen\ride_details_screen.dart,308
File,lib\presentation\pages\search_ride-screen.dart\view\screen\search_result_screen.dart,124
Folder,lib\presentation\pages\search_ride-screen.dart\view\screen,1255
Folder,lib\presentation\pages\search_ride-screen.dart\view\widget,540
Folder,lib\presentation\pages\search_ride-screen.dart\view,1795
Folder,lib\presentation\pages\search_ride-screen.dart\viewmodel,392
File,lib\presentation\pages\profilmodule\viewmodel\edit_profil_viewmodel.dart,70
File,lib\presentation\pages\profilmodule\viewmodel\profil_viewmodel.dart,142
File,lib\presentation\pages\profilmodule\viewmodel\verif_mail_viewmodel.dart,9
File,lib\presentation\pages\profilmodule\view\widgets\child_list_tile.dart,71
File,lib\presentation\pages\profilmodule\view\widgets\gende_card.dart,50
File,lib\presentation\pages\profilmodule\view\widgets\info_widget.dart,42
File,lib\presentation\pages\profilmodule\view\widgets\ridesharer_button.dart,65
File,lib\presentation\pages\profilmodule\view\widgets\username_field.dart,62
File,lib\presentation\pages\profilmodule\view\screens\edit_mode_screen.dart,353
File,lib\presentation\pages\profilmodule\view\screens\myprofil_screen.dart,584
File,lib\presentation\pages\profilmodule\view\screens\profil_screen.dart,88
File,lib\presentation\pages\profilmodule\view\screens\verif_mail_screen.dart,96
Folder,lib\presentation\pages\profilmodule\view\screens,1121
Folder,lib\presentation\pages\profilmodule\view\widgets,290
Folder,lib\presentation\pages\profilmodule\view,1411
Folder,lib\presentation\pages\profilmodule\viewmodel,221
File,lib\presentation\pages\onboarding\viewmodel\onboardingviewmodel.dart,10
File,lib\presentation\pages\onboarding\view\widgets\firstpage.dart,30
File,lib\presentation\pages\onboarding\view\widgets\secondpage.dart,33
File,lib\presentation\pages\onboarding\view\widgets\thirdpages.dart,32
File,lib\presentation\pages\onboarding\view\onbardingscreen.dart,152
Folder,lib\presentation\pages\onboarding\view\widgets,95
File,lib\presentation\pages\onboarding\profil_view_model.dart,1
Folder,lib\presentation\pages\onboarding\view,247
Folder,lib\presentation\pages\onboarding\viewmodel,10
File,lib\presentation\pages\maps\loaction_form.dart,133
File,lib\presentation\pages\maps\mapcontroller.dart,59
File,lib\presentation\pages\maps\maps_helper.dart,209
File,lib\presentation\pages\maps\mapview.dart,38
File,lib\presentation\pages\homemodule\view\widgets\nav_icon.dart,21
File,lib\presentation\pages\homemodule\view\widgets\notif_icon.dart,28
File,lib\presentation\pages\homemodule\view\widgets\phone_number_field.dart,1
File,lib\presentation\pages\homemodule\view\screens\coversation_screen.dart,10
File,lib\presentation\pages\homemodule\view\screens\homescreen.dart,82
Folder,lib\presentation\pages\homemodule\view\screens,92
Folder,lib\presentation\pages\homemodule\view\widgets,50
Folder,lib\presentation\pages\homemodule\view,142
Folder,lib\presentation\pages\homemodule\viewmodel,0
File,lib\presentation\pages\authmodule\viewmodel\forgot_pass_viewmodem.dart,139
File,lib\presentation\pages\authmodule\viewmodel\loginviewmodel.dart,105
File,lib\presentation\pages\authmodule\viewmodel\otp_viewmodel.dart,90
File,lib\presentation\pages\authmodule\viewmodel\reset_pass_viewmodel.dart,32
File,lib\presentation\pages\authmodule\viewmodel\signupviewmodel.dart,125
File,lib\presentation\pages\authmodule\view\widgets\email.dart,41
File,lib\presentation\pages\authmodule\view\widgets\forgetpass.dart,74
File,lib\presentation\pages\authmodule\view\widgets\loginbutt.dart,29
File,lib\presentation\pages\authmodule\view\widgets\name.dart,43
File,lib\presentation\pages\authmodule\view\widgets\password.dart,64
File,lib\presentation\pages\authmodule\view\widgets\socialbuton.dart,59
File,lib\presentation\pages\authmodule\view\screens\forgot_screen.dart,95
File,lib\presentation\pages\authmodule\view\screens\gender_select_page.dart,154
File,lib\presentation\pages\authmodule\view\screens\loginpage.dart,183
File,lib\presentation\pages\authmodule\view\screens\phone_number.dart,184
File,lib\presentation\pages\authmodule\view\screens\reset_pass_screen.dart,193
File,lib\presentation\pages\authmodule\view\screens\signup.dart,183
File,lib\presentation\pages\authmodule\view\screens\verif_otp_page.dart,178
File,lib\presentation\pages\authmodule\view\screens\webview.dart,20
Folder,lib\presentation\pages\authmodule\view\screens,1190
Folder,lib\presentation\pages\authmodule\view\widgets,310
Folder,lib\presentation\pages\authmodule\view,1500
Folder,lib\presentation\pages\authmodule\viewmodel,491
Folder,lib\presentation\pages\authmodule,1991
Folder,lib\presentation\pages\homemodule,142
Folder,lib\presentation\pages\maps,439
Folder,lib\presentation\pages\onboarding,258
Folder,lib\presentation\pages\profilmodule,1632
Folder,lib\presentation\pages\search_ride-screen.dart,2187
Folder,lib\presentation\pages\shareridemodule,1644
Folder,lib\presentation\pages\splash,146
File,lib\presentation\component\application_bar.dart,103
File,lib\presentation\component\components.dart,12
File,lib\presentation\component\custom_calendar.dart,82
File,lib\presentation\component\custom_circle.dart,72
File,lib\presentation\component\dotted_line.dart,41
File,lib\presentation\component\dropdown_picker.dart,35
File,lib\presentation\component\dropdown_picker_with_icon.dart,43
File,lib\presentation\component\flutter_switch.dart,62
File,lib\presentation\component\intro_dots.dart,68
File,lib\presentation\component\loadings.dart,127
File,lib\presentation\component\pin_text_field.dart,178
File,lib\presentation\component\primary_button.dart,63
File,lib\presentation\component\rich_dialog_box.dart,98
File,lib\presentation\component\segmented_selector.dart,39
File,lib\presentation\component\text_form_fields.dart,280
File,lib\presentation\component\top_bar.dart,40
File,lib\presentation\common\state_render.dart,150
File,lib\presentation\common\state_render_imp.dart,181
Folder,lib\presentation\common,331
Folder,lib\presentation\component,1343
Folder,lib\presentation\pages,8439
Folder,lib\presentation\utils,687
File,lib\navigation\routes.dart,45
File,lib\navigation\routes_constant.dart,37
File,lib\domain\usecases\auth_usecase.dart\forgot_pass_use_case.dart,17
File,lib\domain\usecases\auth_usecase.dart\get_ride_by_id_usecase.dart,14
File,lib\domain\usecases\auth_usecase.dart\get_ride_uses_case.dart,21
File,lib\domain\usecases\auth_usecase.dart\get_user_data_use_case.dart,29
File,lib\domain\usecases\auth_usecase.dart\login_usecase.dart,20
File,lib\domain\usecases\auth_usecase.dart\logout_use_case.dart,14
File,lib\domain\usecases\auth_usecase.dart\register_uscase.dart,14
File,lib\domain\usecases\auth_usecase.dart\resend_otp_usecase.dart,15
File,lib\domain\usecases\auth_usecase.dart\resetpass_usecase.dart,16
File,lib\domain\usecases\auth_usecase.dart\rides_usecase.dart,14
File,lib\domain\usecases\auth_usecase.dart\search_ride_use_case.dart,13
File,lib\domain\usecases\auth_usecase.dart\update_info_usecase.dart,21
File,lib\domain\usecases\auth_usecase.dart\verify_otp.dart,17
Folder,lib\domain\usecases\auth_usecase.dart,225
File,lib\domain\repository\repository.dart,18
File,lib\domain\repository\rides_repository.dart,19
File,lib\domain\repository\user_info_repo.dart,15
File,lib\domain\models\ride.dart,35
File,lib\domain\models\user.dart,47
Folder,lib\domain\models,82
Folder,lib\domain\repository,52
Folder,lib\domain\usecases,225
File,lib\data\responses\auth_response.dart,14
File,lib\data\responses\base_response.dart,19
File,lib\data\responses\login_response.dart,35
File,lib\data\responses\rides_responses.dart,25
File,lib\data\responses\search_ride_response.dart,26
File,lib\data\responses\user_data_response.dart,34
File,lib\data\repository\repo_impl.dart,124
File,lib\data\repository\rides_repo_impl.dart,163
File,lib\data\repository\user_info_repo_impl.dart,143
File,lib\data\network\error_handler.dart,156
File,lib\data\network\failure.dart,7
File,lib\data\network\network_info.dart,15
File,lib\data\network\requests.dart,72
File,lib\data\mapper\mapper.dart,1
File,lib\data\datasource\remote\auth_remote_data.dart,169
File,lib\data\datasource\remote\rides_remote_datasource.dart,127
File,lib\data\datasource\remote\userinfo_remote_datasource.dart,141
Folder,lib\data\datasource\local,0
Folder,lib\data\datasource\remote,437
Folder,lib\data\datasource,437
Folder,lib\data\mapper,1
Folder,lib\data\network,250
Folder,lib\data\repository,430
Folder,lib\data\responses,153
File,lib\app\app.dart,20
File,lib\app\app_prefs.dart,39
File,lib\app\bindings.dart,61
File,lib\app\contants.dart,9
File,lib\app\di.dart,27
File,lib\app\extentions.dart,25
File,lib\app\localization.dart,240
File,lib\app\middelware.dart,16
File,lib\app\theme_controller.dart,53
Folder,lib\app,490
File,lib\autocomplete.dart,139
Folder,lib\data,1271
Folder,lib\domain,359
File,lib\main.dart,40
Folder,lib\navigation,82
File,lib\page.dart,1
Folder,lib\presentation,10800
File,lib\test.dart,82
File,lib\test_map.dart,612
File,lib\toast.dart,116
File,ios\RunnerTests\RunnerTests.swift,13
File,ios\Runner.xcworkspace\xcshareddata\IDEWorkspaceChecks.plist,9
File,ios\Runner.xcworkspace\xcshareddata\WorkspaceSettings.xcsettings,9
File,ios\Runner.xcworkspace\contents.xcworkspacedata,8
Folder,ios\Runner.xcworkspace\xcshareddata,18
File,ios\Runner.xcodeproj\xcshareddata\xcschemes\Runner.xcscheme,99
Folder,ios\Runner.xcodeproj\xcshareddata\xcschemes,99
File,ios\Runner.xcodeproj\project.xcworkspace\xcshareddata\IDEWorkspaceChecks.plist,9
File,ios\Runner.xcodeproj\project.xcworkspace\xcshareddata\WorkspaceSettings.xcsettings,9
File,ios\Runner.xcodeproj\project.xcworkspace\contents.xcworkspacedata,8
Folder,ios\Runner.xcodeproj\project.xcworkspace\xcshareddata,18
File,ios\Runner.xcodeproj\project.pbxproj,614
Folder,ios\Runner.xcodeproj\project.xcworkspace,26
Folder,ios\Runner.xcodeproj\xcshareddata,99
File,ios\Runner\Base.lproj\LaunchScreen.storyboard,38
File,ios\Runner\Base.lproj\Main.storyboard,27
File,ios\Runner\Assets.xcassets\LaunchImage.imageset\Contents.json,24
File,ios\Runner\Assets.xcassets\LaunchImage.imageset\LaunchImage.png,3
File,ios\Runner\Assets.xcassets\LaunchImage.imageset\LaunchImage@2x.png,3
File,ios\Runner\Assets.xcassets\LaunchImage.imageset\LaunchImage@3x.png,3
File,ios\Runner\Assets.xcassets\LaunchImage.imageset\README.md,5
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json,123
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-1024x1024@1x.png,6
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-20x20@1x.png,3
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-20x20@2x.png,4
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-20x20@3x.png,4
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-29x29@1x.png,4
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-29x29@2x.png,3
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-29x29@3x.png,3
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-40x40@1x.png,4
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-40x40@2x.png,4
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-40x40@3x.png,7
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-60x60@2x.png,7
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-60x60@3x.png,8
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-76x76@1x.png,7
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-76x76@2x.png,5
File,ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-83.5x83.5@2x.png,8
Folder,ios\Runner\Assets.xcassets\AppIcon.appiconset,200
Folder,ios\Runner\Assets.xcassets\LaunchImage.imageset,38
File,ios\Runner\AppDelegate.swift,18
Folder,ios\Runner\Assets.xcassets,238
Folder,ios\Runner\Base.lproj,65
File,ios\Runner\GeneratedPluginRegistrant.h,20
File,ios\Runner\GeneratedPluginRegistrant.m,113
File,ios\Runner\Info.plist,52
File,ios\Runner\Runner-Bridging-Header.h,2
File,ios\Flutter\AppFrameworkInfo.plist,27
File,ios\Flutter\Debug.xcconfig,2
File,ios\Flutter\flutter_export_environment.sh,14
File,ios\Flutter\Generated.xcconfig,15
File,ios\Flutter\Release.xcconfig,2
File,ios\.gitignore,35
Folder,ios\Flutter,60
Folder,ios\Runner,508
Folder,ios\Runner.xcodeproj,739
Folder,ios\Runner.xcworkspace,26
Folder,ios\RunnerTests,13
File,assets\styles\styles.txt,202
File,assets\json\empty.json,1
File,assets\json\error.json,1
File,assets\json\loading.json,1
File,assets\json\success.json,1
File,assets\images\birds.svg,25
File,assets\images\bottom_triangle.png,3
File,assets\images\car.svg,131
File,assets\images\card_design.png,269
File,assets\images\carHome.png,686
File,assets\images\car_image.png,332
File,assets\images\car_img.png,337
File,assets\images\cloud.svg,4
File,assets\images\driver_pic.png,402
File,assets\images\edit_circle.png,49
File,assets\images\email_check.png,317
File,assets\images\enable_location.png,291
File,assets\images\forgot_pass.png,414
File,assets\images\ic_launcher.png,293
File,assets\images\login_image.png,311
File,assets\images\logo.png,121
File,assets\images\man.png,1161
File,assets\images\map.png,1278
File,assets\images\message_btn.png,28
File,assets\images\mobile_verification.png,290
File,assets\images\neighbour_image.png,723
File,assets\images\otp_verification.png,408
File,assets\images\person_avatar.png,16
File,assets\images\phone_btn.png,14
File,assets\images\popup_back.png,7
File,assets\images\rating_back.svg,4
File,assets\images\rating_star.svg,10
File,assets\images\refer_circle.png,108
File,assets\images\route_map.png,2721
File,assets\images\seat_booking_image.png,4765
File,assets\images\setting_circle.png,219
File,assets\images\signup_image.png,400
File,assets\images\splash_bottom_vector.png,9
File,assets\images\splash_top_vector.png,17
File,assets\images\split_cost.png,217
File,assets\images\success_img.png,623
File,assets\images\taxi.png,465
File,assets\images\top_triangle.png,3
File,assets\images\tower_vector.svg,4
File,assets\images\track_ride_image.png,997
File,assets\images\tree.svg,13
File,assets\images\Vector.png,4
File,assets\images\video_btn.png,41
File,assets\images\video_camera.png,16
File,assets\images\video_chat.png,11
File,assets\images\young_people.png,785
File,assets\icons\add.png,5
File,assets\icons\add.svg,9
File,assets\icons\add_blue.png,8
File,assets\icons\add_icon.svg,4
File,assets\icons\age.png,3
File,assets\icons\arrow_right.png,6
File,assets\icons\arrow_right.svg,6
File,assets\icons\bell_icon.png,31
File,assets\icons\block.png,8
File,assets\icons\blue_calendar.png,4
File,assets\icons\blue_loc.svg,4
File,assets\icons\calendar.png,3
File,assets\icons\car.svg,13
File,assets\icons\card_icon.svg,4
File,assets\icons\car_blue.png,3
File,assets\icons\car_icon.svg,4
File,assets\icons\car_image.svg,30
File,assets\icons\car_red.png,4
File,assets\icons\car_seat.png,3
File,assets\icons\cash_icon.png,22
File,assets\icons\cash_icon.svg,4
File,assets\icons\chat_icon.png,43
File,assets\icons\chat_selected_icon.png,31
File,assets\icons\check.png,6
File,assets\icons\circle_check.svg,5
File,assets\icons\clock.png,4
File,assets\icons\clock.svg,4
File,assets\icons\close_icon.svg,5
File,assets\icons\coupon_icon.svg,17
File,assets\icons\cross.png,5
File,assets\icons\date_icon.svg,4
File,assets\icons\delete.png,3
File,assets\icons\edit.png,5
File,assets\icons\edit.svg,4
File,assets\icons\edit_icon.svg,5
File,assets\icons\edit_image.png,4
File,assets\icons\edit_profil.png,13
File,assets\icons\ellipse.svg,4
File,assets\icons\eye.svg,5
File,assets\icons\eye_strike.svg,6
File,assets\icons\fa_user.png,7
File,assets\icons\fb.svg,4
File,assets\icons\fb_icon.png,71
File,assets\icons\female.png,10
File,assets\icons\female_bw.png,22
File,assets\icons\file_icon.png,115
File,assets\icons\filled_calendar.svg,6
File,assets\icons\filled_user.svg,11
File,assets\icons\flag_icon.png,5
File,assets\icons\forward.svg,4
File,assets\icons\gender.png,4
File,assets\icons\good_service.svg,30
File,assets\icons\google.svg,9
File,assets\icons\google_icon.png,83
File,assets\icons\green_tick_icon.svg,5
File,assets\icons\home_circle.png,20
File,assets\icons\home_icon.png,37
File,assets\icons\home_icon.svg,5
File,assets\icons\home_selected_icon.png,33
File,assets\icons\horizontal_dots.svg,4
File,assets\icons\info.svg,4
File,assets\icons\info_back.svg,4
File,assets\icons\info_icon.png,561
File,assets\icons\info_red.png,6
File,assets\icons\loc.svg,4
File,assets\icons\location.png,5
File,assets\icons\location.svg,10
File,assets\icons\location_icon.svg,5
File,assets\icons\lock_icon.png,23
File,assets\icons\logo.svg,32
File,assets\icons\logout.png,17
File,assets\icons\logout.svg,11
File,assets\icons\logout_red.png,9
File,assets\icons\mail.png,4
File,assets\icons\mail_icon.png,25
File,assets\icons\mail_icon.svg,4
File,assets\icons\male.png,5
File,assets\icons\male_bw.png,62
File,assets\icons\maps.png,7
File,assets\icons\mastercard_icon.png,22
File,assets\icons\message.png,10
File,assets\icons\minus.png,9
File,assets\icons\mobile.svg,4
File,assets\icons\mobile_icon.svg,4
File,assets\icons\money.png,5
File,assets\icons\money_yellow.png,10
File,assets\icons\msg_icon.svg,4
File,assets\icons\notification.svg,10
File,assets\icons\number_red.png,3
File,assets\icons\office_circle.png,22
File,assets\icons\office_icon.svg,5
File,assets\icons\passenger.svg,4
File,assets\icons\password.svg,6
File,assets\icons\password_red.png,8
File,assets\icons\payment.png,17
File,assets\icons\paypal_icon.png,10
File,assets\icons\person.png,4
File,assets\icons\person_blue.png,3
File,assets\icons\person_icon.svg,4
File,assets\icons\phone.png,10
File,assets\icons\phone.svg,4
File,assets\icons\phone_icon.png,27
File,assets\icons\phone_icon.svg,4
File,assets\icons\plus_fill_icon.svg,5
File,assets\icons\preferences.svg,4
File,assets\icons\profile_icon.png,15
File,assets\icons\profile_selected_icon.png,16
File,assets\icons\promo_code.png,18
File,assets\icons\promo_code.svg,15
File,assets\icons\red_calendar.png,4
File,assets\icons\refer.png,12
File,assets\icons\refer_icon.svg,25
File,assets\icons\rejected.png,3
File,assets\icons\search_icon.svg,4
File,assets\icons\seat.svg,5
File,assets\icons\send_fill_icon.svg,10
File,assets\icons\send_icon.svg,4
File,assets\icons\settings.png,18
File,assets\icons\settings.svg,5
File,assets\icons\settings_red.png,8
File,assets\icons\star.png,9
File,assets\icons\star.svg,6
File,assets\icons\star_icon.svg,4
File,assets\icons\svg-spinners_blocks-shuffle-3.png,8
File,assets\icons\terms.png,22
File,assets\icons\terms_circle.png,51
File,assets\icons\tick_icon.svg,4
File,assets\icons\twiter_icon.png,79
File,assets\icons\twitter.svg,4
File,assets\icons\uis_calender.png,4
File,assets\icons\user.png,7
File,assets\icons\user.svg,5
File,assets\icons\verified.svg,18
File,assets\icons\video_call.svg,4
File,assets\icons\video_chat.png,93
File,assets\icons\visacard_icon.png,21
File,assets\icons\wallet.svg,11
File,assets\icons\wallet_icon.png,38
File,assets\icons\wallet_selected_icon.png,23
File,assets\icons\wallet_yellow.svg,11
File,assets\icons\whatsapp.svg,4
File,assets\icons\white_seat.png,4
File,assets\icons\yellow_circle.png,65
Folder,assets\icons,2509
Folder,assets\images,19342
Folder,assets\json,4
Folder,assets\styles,202
File,android\gradle\wrapper\gradle-wrapper.jar,360
File,android\gradle\wrapper\gradle-wrapper.properties,6
Folder,android\gradle\wrapper,366
File,android\app\src\profile\AndroidManifest.xml,28
File,android\app\src\main\res\values-night\styles.xml,19
File,android\app\src\main\res\values\styles.xml,19
File,android\app\src\main\res\mipmap-xxxhdpi\ic_launcher.png,11
File,android\app\src\main\res\mipmap-xxhdpi\ic_launcher.png,7
File,android\app\src\main\res\mipmap-xhdpi\ic_launcher.png,4
File,android\app\src\main\res\mipmap-mdpi\ic_launcher.png,4
File,android\app\src\main\res\mipmap-hdpi\ic_launcher.png,4
File,android\app\src\main\res\drawable-v21\launch_background.xml,13
File,android\app\src\main\res\drawable\launch_background.xml,13
Folder,android\app\src\main\res\drawable,13
Folder,android\app\src\main\res\drawable-v21,13
Folder,android\app\src\main\res\mipmap-hdpi,4
Folder,android\app\src\main\res\mipmap-mdpi,4
Folder,android\app\src\main\res\mipmap-xhdpi,4
Folder,android\app\src\main\res\mipmap-xxhdpi,7
Folder,android\app\src\main\res\mipmap-xxxhdpi,11
Folder,android\app\src\main\res\values,19
Folder,android\app\src\main\res\values-night,19
File,android\app\src\main\kotlin\com\example\carpooling\MainActivity.kt,7
Folder,android\app\src\main\kotlin\com\example\carpooling,7
Folder,android\app\src\main\kotlin\com\example,7
Folder,android\app\src\main\kotlin\com,7
File,android\app\src\main\java\io\flutter\plugins\GeneratedPluginRegistrant.java,95
Folder,android\app\src\main\java\io\flutter\plugins,95
Folder,android\app\src\main\java\io\flutter,95
Folder,android\app\src\main\java\io,95
File,android\app\src\main\AndroidManifest.xml,55
Folder,android\app\src\main\java,95
Folder,android\app\src\main\kotlin,7
Folder,android\app\src\main\res,94
File,android\app\src\debug\AndroidManifest.xml,8
Folder,android\app\src\debug,8
Folder,android\app\src\main,251
Folder,android\app\src\profile,28
File,android\app\build.gradle,74
Folder,android\app\src,287
File,android\.gradle\vcs-1\gc.properties,1
File,android\.gradle\buildOutputCleanup\buildOutputCleanup.lock,1
File,android\.gradle\buildOutputCleanup\cache.properties,3
File,android\.gradle\buildOutputCleanup\outputFiles.bin,534
File,android\.gradle\7.5\fileHashes\fileHashes.bin,3692
File,android\.gradle\7.5\fileHashes\fileHashes.lock,1
File,android\.gradle\7.5\fileHashes\resourceHashesCache.bin,41
File,android\.gradle\7.5\fileChanges\last-build.bin,1
File,android\.gradle\7.5\executionHistory\executionHistory.bin,35849
File,android\.gradle\7.5\executionHistory\executionHistory.lock,1
File,android\.gradle\7.5\dependencies-accessors\dependencies-accessors.lock,1
File,android\.gradle\7.5\dependencies-accessors\gc.properties,1
File,android\.gradle\7.5\checksums\checksums.lock,2
File,android\.gradle\7.5\checksums\md5-checksums.bin,78
File,android\.gradle\7.5\checksums\sha1-checksums.bin,228
Folder,android\.gradle\7.5\checksums,308
Folder,android\.gradle\7.5\dependencies-accessors,2
Folder,android\.gradle\7.5\executionHistory,35850
Folder,android\.gradle\7.5\fileChanges,1
Folder,android\.gradle\7.5\fileHashes,3734
File,android\.gradle\7.5\gc.properties,1
Folder,android\.gradle\7.5\vcsMetadata,0
Folder,android\.gradle\7.5,39896
Folder,android\.gradle\buildOutputCleanup,538
File,android\.gradle\file-system.probe,1
Folder,android\.gradle\vcs-1,1
File,android\.gitignore,14
Folder,android\.gradle,40436
Folder,android\app,361
File,android\build.gradle,32
Folder,android\gradle,366
File,android\gradle.properties,4
File,android\gradlew,161
File,android\gradlew.bat,91
File,android\local.properties,5
File,android\settings.gradle,12
Folder,.dart_tool,0
Folder,.git,0
File,.gitignore,45
Folder,.idea,0
File,.metadata,31
File,analysis_options.yaml,30
Folder,android,41482
Folder,assets,22057
Folder,build,0
Folder,ios,1381
Folder,lib,13992
Folder,linux,33477
Folder,macos,1907
File,pubspec.lock,1347
File,pubspec.yaml,133
File,README.md,17
Folder,test,31
Folder,web,207
Folder,windows,24218
Total number of lines,,140355
